channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
1,0,95,95,2025-09-09T13:44:58Z,2985.0,2985.0,1556.00951,1.703130000000101,1.6935399999999845,3,0.2,0.1
1,1,174,174,2025-09-09T13:45:08Z,2994.0,2994.222222222222,1556.03827,1.7318900000000212,1.7188799999998992,3,0.2,0.1
1,2,259,259,2025-09-09T13:45:17Z,3003.0,3003.1,1556.04266,1.7362800000000789,1.7218199999999797,3,0.2,0.1
1,3,350,350,2025-09-09T13:45:26Z,3012.0,3012.2,1556.04686,1.740479999999934,1.724849999999833,3,0.2,0.1
1,4,440,440,2025-09-09T13:45:35Z,3021.0,3021.2,1556.05051,1.744130000000041,1.7279700000001412,3,0.2,0.1
1,5,529,529,2025-09-09T13:45:44Z,3030.0,3030.1,1556.0561,1.7497200000000248,1.7331300000000738,3,0.2,0.1
1,6,614,614,2025-09-09T13:45:53Z,3039.0,3039.222222222222,1556.06091,1.7545299999999315,1.73729000000003,3,0.2,0.1
1,7,696,696,2025-09-09T13:46:02Z,3048.0,3048.2,1556.06741,1.761030000000119,1.7436400000001413,3,0.2,0.1
1,8,781,781,2025-09-09T13:46:11Z,3057.0,3057.1,1556.07184,1.7654600000000755,1.748220000000174,3,0.2,0.1
1,9,872,872,2025-09-09T13:46:20Z,3066.0,3066.2,1556.07752,1.7711400000000594,1.7718500000000859,3,0.2,0.1
1,10,1268,1268,2025-09-09T13:47:02Z,3108.0,3108.2,1556.32556,2.0191800000000057,2.010530000000017,3,0.2,0.1
1,11,1357,1357,2025-09-09T13:47:11Z,3117.0,3117.1,1556.34565,2.0392699999999877,2.027370000000019,3,0.2,0.1
1,12,1443,1443,2025-09-09T13:47:20Z,3126.0,3126.1111111111113,1556.36817,2.0617899999999736,2.0480499999998756,3,0.2,0.1
1,13,1527,1527,2025-09-09T13:47:29Z,3135.0,3135.1111111111113,1556.37346,2.0670800000000327,2.052360000000135,3,0.2,0.1
1,14,1614,1614,2025-09-09T13:47:38Z,3144.0,3144.1,1556.3795,2.073120000000017,2.0583100000001195,3,0.2,0.1
1,15,1702,1702,2025-09-09T13:47:47Z,3153.0,3153.181818181818,1556.37953,2.0731499999999414,2.057789999999841,3,0.2,0.1
1,16,1792,1792,2025-09-09T13:47:56Z,3162.0,3162.125,1556.38239,2.0760099999999966,2.0600899999999456,3,0.2,0.1
1,17,1870,1870,2025-09-09T13:48:05Z,3171.0,3171.222222222222,1556.38696,2.0805800000000545,2.0773699999999735,3,0.2,0.1
1,18,1949,1949,2025-09-09T13:48:14Z,3180.0,3180.222222222222,1556.38633,2.0799500000000535,2.0635800000000017,3,0.2,0.1
1,19,2036,2036,2025-09-09T13:48:23Z,3189.0,3189.1,1556.38542,2.0790400000000773,2.062740000000076,3,0.2,0.1
1,20,2229,2229,2025-09-09T13:48:44Z,3210.0,3210.1111111111113,1556.5636,2.257219999999961,2.2450300000000425,3,0.2,0.1
1,21,2312,2312,2025-09-09T13:48:53Z,3219.0,3219.1111111111113,1556.56468,2.258299999999963,2.2439999999999145,3,0.2,0.1
1,22,2399,2399,2025-09-09T13:49:02Z,3228.0,3228.1,1556.57367,2.2672900000000027,2.251389999999901,3,0.2,0.1
1,23,2490,2490,2025-09-09T13:49:11Z,3237.0,3237.2,1556.58006,2.273680000000013,2.2589100000000144,3,0.2,0.1
1,24,2579,2579,2025-09-09T13:49:20Z,3246.0,3246.1,1556.58182,2.275440000000117,2.2593700000002173,3,0.2,0.1
1,25,2655,2655,2025-09-09T13:49:29Z,3255.0,3255.1111111111113,1556.58657,2.2801899999999478,2.263969999999972,3,0.2,0.1
1,26,2736,2736,2025-09-09T13:49:38Z,3264.0,3264.222222222222,1556.59511,2.288729999999987,2.272109999999884,3,0.2,0.1
1,27,2816,2816,2025-09-09T13:49:47Z,3273.0,3273.1111111111113,1556.60178,2.2953999999999724,2.2786899999998695,3,0.2,0.1
1,28,2905,2905,2025-09-09T13:49:56Z,3282.0,3282.1,1556.61016,2.3037799999999606,2.287180000000035,3,0.2,0.1
1,29,2996,2996,2025-09-09T13:50:05Z,3291.0,3291.2,1556.61803,2.3116500000000997,2.3088400000001457,3,0.2,0.1
1,30,3183,3183,2025-09-09T13:50:24Z,3311.0,3311.0,1556.88866,2.5822800000000825,2.5697300000001633,3,0.2,0.1
1,31,3266,3266,2025-09-09T13:50:34Z,3320.0,3320.0,1556.90773,2.6013499999999112,2.586659999999938,3,0.2,0.1
1,32,3356,3356,2025-09-09T13:50:43Z,3329.0,3329.181818181818,1556.9182,2.6118200000000797,2.595320000000129,3,0.2,0.1
1,33,3446,3446,2025-09-09T13:50:52Z,3338.0,3338.1,1556.93004,2.6236599999999726,2.6060499999998683,3,0.2,0.1
1,34,3531,3531,2025-09-09T13:51:01Z,3347.0,3347.3,1556.94588,2.639499999999998,2.620390000000043,3,0.2,0.1
1,35,3608,3608,2025-09-09T13:51:10Z,3356.0,3356.1111111111113,1556.95359,2.6472100000000864,2.628750000000082,3,0.2,0.1
1,36,3685,3685,2025-09-09T13:51:19Z,3365.0,3365.1,1556.96308,2.6567000000000007,2.638059999999996,3,0.2,0.1
1,37,3771,3771,2025-09-09T13:51:28Z,3374.0,3374.0,1556.96763,2.661250000000109,2.6421200000002045,3,0.2,0.1
1,38,3860,3860,2025-09-09T13:51:37Z,3383.0,3383.1,1556.98674,2.6803600000000642,2.660570000000007,3,0.2,0.1
1,39,3949,3949,2025-09-09T13:51:46Z,3392.0,3392.1,1557.00287,2.69649000000004,2.6963399999999638,3,0.2,0.1
1,40,4174,4174,2025-09-09T13:52:11Z,3417.0,3417.1111111111113,1557.30215,2.995769999999993,2.983159999999998,3,0.2,0.1
